_class,id,headline,title,url,avg_rating
course,3198594,"A complete BDD workflow, process and examples with Workshop",Basics of BDD for Beginners | Step-by-Step from scratch,/course/basics-of-bdd-for-beginners-step-by-step-from-scratch/,4.375
course,665390,"Learn to create Java API backend services REST/JSON for mobile/web, host on your own Linux server. Tomcat/MongoDB",Create Java API's fast and simple,/course/create-java-apis-fast-and-simple/,4.45
course,5306104,"How to Create Employee, Customer, Vendor Details. Enabling Inventory Features to Perform  Inventory Transactions.",SunderS Oracle NetSuite ERP Foundation E Learning - Volume 3,/course/sunders-oracle-netsuite-erp-foundation-e-learning-volume-3/,4.9166665
course,4667504,The Best Free Learning Resource For OWASP ZAP out there,OWASP ZAP For Pentesting And Bug Bounties From Scratch FREE,/course/owasp-zap-for-pentesting-and-bug-bounties-from-scratch-free/,4.4736843
course,3857132,From setting up a lab to setting you up for attacking a real target,Android Bug Bounty Hunting: Hunt like a rat,/course/android-bug-bounty-hunting-hunt-like-a-rat/,3.6153846
course,4810384,"Learn how to collect subscribers, create effective emails, and automate campaigns.",MailerLite email marketing: The fastest way to email mastery,/course/mailerlite-email-marketing/,4.7
course,2180026,"Learn API, JSON and REST basics along with JSON Language training!","Learn SAP PO REST, JSON and API Basics",/course/free-course-on-sap-po-rest-json-and-api-basics/,4.4615383
course,1535700,Learn to Manage Stress. Create a Sense of Balance & Composure in Your Life. Identify & Handle your Anxieties & Worries,Stress Management : Practical Steps Ways to Deal with Stress,/course/stress-management-practical-steps-ways-to-deal-with-stress/,4.65
course,5075344,"Animal bites, auto crash, building evacuation, drowning, what to do if you see a bear and more.",Tips That Could Save Your Life in an Extreme Situation,/course/tips-that-could-save-your-life-in-an-extreme-situation/,4.25
course,5155726,After teaching thousands of people - This is what works!,The Abundance Workshop: Practical Tools To Riches,/course/the-abundance-code-unlocking-your-wealth-mindset/,5.0
course,5362188,"Unlock the Magic of Vyond's 2D Animation for YouTube, TikTok, Fiverr, & More - No Prior Animation Skills Needed",Vyond Course on 2D Animation with Cartoon Characters,/course/vyond-2d-cartoon-character-animation-course/,4.4375
course,4460402,This course covers basics of Quality Management System,ISO 9001:2015 Quality Management System Basics,/course/iso-90012015-quality-management-system-basics/,3.7941177
course,4582340,A course for anyone interested in rental property investing,How to create a residential property lease,/course/how-to-create-a-residential-property-lease/,4.5
course,5463630,Understand the team so you can get the best out of the team,How to Build an Effective and Balanced Team,/course/buildingtheteam/,4.1666665
course,5408312,"Take the pain away from planning and managing change - make the change, add value and get noticed.",Planning and Managing Change Masterclass,/course/planning-and-managing-change/,4.375
course,1001026,"Double Your Job Interviews, Leverage Recruiters, Unlock Linkedin",Stacked Career,/course/stacked_career_change/,4.45
course,60038,Use data to build a better startup faster in partnership with Geckoboard,Lean Analytics Workshop - Alistair Croll and Ben Yoskovitz,/course/lean-analytics-workshop-alistair-croll-and-ben-yoskovitz/,4.65
course,3313732,Learn how to create & run profitable Facebook Ads for E-Commerce from a 7-Figure Entrepreneur!,FREE Course: Facebook Ads For Ecommerce & Dropshipping 2022!,/course/facebook-ads-for-ecommerce-dropshipping/,4.15
course,2439874,"Editing technique, editing theory and the art of editing.",Professional Video Editing,/course/professional-video-editing/,3.9166667
course,744622,Learn UNIX Bash scripting or shell scripting from scratch using simple examples,Shell Scripting,/course/shell-scripting-i/,3.9038463
course,3811114,"So easy, your grandpa could learn it!",Python Pandas For Your Grandpa,/course/python-pandas-for-your-grandpa/,4.2647057
course,3966700,"Understand Project Management basics, project's components, project cycles, stakeholders/ organizations incl. examples",Fast Track Your Project Management Skills in 2023,/course/introduction-to-project-management-mb/,3.75
course,4963378,Learn how to use AI to create an Infinite Zoom!,"AI Animation with DALL-E 2, Photoshop and After Effects",/course/ai-animation-with-dall-e-2-photoshop-and-after-effects/,4.65
course,4548034,"In this tutorial, you can learn the basics about VmWare vSphere ESXi Hypervizor, Workstation Pro and Fusion.",VmWare Virtualization Basics Training,/course/vmware-virtualization-basics-course/,4.0333333
course,5478266,"Learn everything you need to know about options—What they are, how they work, buying calls & puts, contracts, and more!",Options Trading For Complete Beginners (2023),/course/options-trading-bootcamp-1-understand-options-completely/,5.0
course,5220186,"Mastering Google Analytics 4: Insights, Analysis, and Optimization",Google Analytics 4 (GA4): Beginner's Crash Course for 2023,/course/google-analytics-4-ga4-beginners-crash-course-for-2023/,3.7
course,4333448,Programming course for beginners who would like to explore Dynamics Business Central.,Begin programming in Dynamics 365 Business Central,/course/start-programming-in-dynamics-business-central/,4.7
course,5039034,and improve your machine learning skills,How to enter a Kaggle community competition,/course/how-to-enter-a-kaggle-community-competition/,0.0
course,148158,First time selling on eBay and Amazon? No problem! Learn how to sell used items and ship them efficiently.,Selling Used Items on eBay and Amazon for Beginners,/course/how-to-sell-on-ebay-amazon-for-beginners-step-by-step/,4.75
course,1062874,Increase your nutritional knowledge on a basic level.,Sports Nutrition Crash Course: Get Started with the Basics,/course/sports-nutrition-crash-course-get-started-with-basics/,4.5
course,2733832,Learn the fundamentals of the python programming language for Data Science. Practice and Solution Notebooks included.,Learn Python Basics for Data Science,/course/learn-python-for-data-science/,4.0692306
course,4284210,Create Interactive and Animated Websites by using DHTML,"Dynamic HTML - Combination of HTML, JavaScript and CSS",/course/dynamic-html/,4.4
course,5449318,Learn how to create a custom website using the Django web framework and Python,How to Build a Website with Python (Django 101),/course/django-python-tutorial/,4.5
course,1125634,Learn SAP ABAP Programming with Aycan Sirel. Coding Tips & Tricks will help you improve your understanding of ABAP,Abap coding for beginners with tricks and examples,/course/abap-coding-for-beginners-with-tricks-and-examples/,4.5
course,5163784,Finance basics everyone should know,Finance for non-Finance Managers,/course/finance-for-non-finance-managers-y/,4.1666665
course,5448556,"Fundamentals of Programming, how to begin coding in any programming language. C#,PHP or javascript","Programming Fundamentals for Beginner (C#,javascript,php)",/course/programming-basics-any-programming-language/,4.125
course,1072890,Learn from top SAP experts how to make your SAP project successful with the NEW SAP Activate methodology,Introduction to the SAP Activate Methodology,/course/introduction-to-sap-activate/,4.392857
course,3986908,"Understand the Cybersecurity Industry. Learn about various Job Roles, Certifications, Salaries & Career Paths",Cyber Security Training for Absolute Beginners,/course/cyber-security-training-for-absolute-beginners/,4.5526314
course,5365322,An Introductory Course to Corporate Governance,Corporate Governance: Basics and Insight,/course/corporate-governance-basics-and-insight/,5.0
course,5291170,learn VAGRANT Step by Step from scratch with Hands-On Demo,Getting Started with Vagrant | Step by Step for Beginners,/course/getting-started-with-vagrant-step-by-step-for-beginners/,0.0
course,1291174,Object oriented design patterns allow you to write better and more flexible software!,TypeScript Design Patterns,/course/typescript-design-patterns/,4.3636365
course,3054822,Create Your Launch Plan Tonight,Crowdfunding Training Course: Everything You Need to Know,/course/successful-crowdfunding-tonight/,4.357143
course,1611446,"How blockchain technology has the potential to improve the cost, quality, and value of healthcare.",Blockchain for Healthcare,/course/blockchain-for-healthcare/,4.7
course,15576,Learn how to create and manage a Facebook Business Page.,Introduction to Facebook Pages for Businesses and Orgs,/course/introduction-to-facebook-for-businesses-and-organizations/,4.5
course,1745966,Happiness Strategies of Life,Learn Periodic Table of Happiness,/course/learn-periodic-table-of-happiness/,2.8333333
course,4991082,Start a career in Project Management. Be confident to deliver great results. Be seen as a respected leader by your team.,Project Management Career Start - the SPARK Method - 1/4,/course/project-management-career-start-the-spark-method-14/,4.1842103
course,5359258,Strategies and Secrets of the Most Productive People,How to Become a Productivity Master,/course/productivity-master/,3.8333333
course,4233166,"Master the complete basics of Python that will help you widely to work with latest tech fields AI, ML, Robotics, WebDev",Python Masterclass 2021: Python for Everything[AI+ML+WebDev],/course/python-masterclass-python-for-everything/,4.35
course,5375910,From Basics to Battery Technology: Your Road Map to Understanding Electric Vehicles and EV Terminology,Electric Vehicles: A Beginner's Introduction to the EV World,/course/electric-vehicles-beginners-introduction/,3.9285715
course,2480952,AWS VPC and VPC Peering,AWS VPC and VPC Peering Demo,/course/aws-vpc-and-vpc-peering-demo/,4.75
course,2755278,"Hands on course in python basics with Google Colab, a step towards Machine Learning",Learn Python with Google Colab - A Step to Machine Learning,/course/learn-python-with-google-colab-a-step-to-machine-learning/,4.75
course,272810,"Video lectures and plenty of activities about setting, character and plot with best-selling novelist K.C. Finn.",Creative Writing Sample Lesson,/course/creative-writing-sample-lesson/,4.1
course,1998024,Step By Step Videos About Create & Launch A Shopify Store Without Any Experience |Learn Shopify From A Proven Experts |,The Complete Shopify DropShipping Course(From Zero To Hero!),/course/laforsuccess/,3.55
course,1423608,Harness the power of automation in Excel by recording a Macro in 4 easy steps!,How to Record and Run a Macro in 4 Easy Steps,/course/how-to-record-and-run-a-macro-in-4-easy-steps/,4.2954545
course,4742498,"With our On-Page SEO Tutorial, you will have a solid grasp at Search Engine Optimization processes.",On-Page SEO Tutorial | Search Engine Optimization,/course/on-page-seo-tutorial/,4.3
course,4639900,Learn Industry Oriented Skills with Lab Scenarios | Cisco CCNA 200-301 | Comptia Network Plus Certifications,Computer Networking For Beginners | With Labs and Demos,/course/computer-networking-for-beginners-ccna-comptia-with-labs/,3.967742
course,5220650,Find out if Data Science is something that interests you!,Data Science Fundamentals for Beginners,/course/ds4beginners/,4.0
course,5232602,Learn to Design Scalable and Secure Systems using Best Practices and Latest Technologies to clear any interview.,The Complete System Design Bootcamp,/course/the-complete-system-design-bootcamp/,3.85
course,5350446,"A Course on a page - understand how to build / work in an effective team, by going through the course on 1 page!",Building a Team or Working in a Team - Oleren Course,/course/building-a-team-or-working-in-a-team-oleren-course/,5.0
course,5278570,Scientifically Proven Strategies to Boost Your Leadership and Professional Growth,Leadership at its Peak: Uncover the Science of High Perform,/course/transform-your-life-science-of-high-performance/,0.0
course,5404730,First Part of React JS 15 Key Concepts - Video number 1 / 10,React JS 100 Key Concepts Part 1 - Concepts 1 to 15 Part 1,/course/react-js-100-key-concepts-part-1-concepts-1-to-15-part-1/,4.071429
course,1394416,An application-based course designed for people in research.,Matlab for scientists: a beginners course,/course/matlab-for-scientists-a-beginners-course/,4.35
course,1400102,"Create professional-level, 3D facial animations with a PC webcam, without any prior experience.",Generate 3D Facial Animations: Motion Capture for Everyone,/course/generate-3d-facial-animations-motion-capture-for-everyone/,4.4
course,4178006,Short explanations of common SAP Extended Warehouse Management topics,SAP Extended Warehouse Management - Brief Explanations,/course/sap_ewm_brief_explantions/,4.35
course,1189512,"Learn how to implement a ride-sharing community website, similar to BlaBlaCar.",Complete Web Development From Scratch with Yii 2 Framework,/course/complete-web-development-from-scratch-with-yii-2-framework/,4.15
course,5107642,A step by step beginners guide to making an e-commerce website with WordPress and the Flatsome Theme,Create Ecommerce Website Flatsome Theme + WordPress Part 2/2,/course/create-ecommerce-website-flatsome-theme-wordpress-part-22/,5.0
course,4762710,make youtube thumbnails in Canva,Make YouTube Thumbnail in Canva within 5 Minutes,/course/make-youtube-thumbnail-in-canva-within-5-minutes/,4.181818
course,4962154,Blockchain is one of the most in demand skills in IT right now. Find out if a career in blockchain is good for you.,How to become a Blockchain Architect,/course/how-to-become-a-blockchain-architect/,4.5
course,5178714,Learn All About Pendulums and How to Incorporate Them Into Your Spiritual Practices.,Learn How to Use a Pendulum,/course/learn-how-to-use-a-pendulum/,5.0
course,5453930,Sickle Cell Education & Diagnosis,Sickle Cell Disease CRASH COURSE + Practice Quizzes,/course/sickle-cell-disease-crash-course/,4.5
course,2322934,Optimise your customer support practices by following these best practices,Best practices in Customer support,/course/best-practices-in-customer-support/,4.55
course,817340,Learn how to raise your band score and pass the IELTS Speaking Exam.,IELTS Speaking Secrets: Master the Live Interview,/course/ielts-speaking-master-the-live-interview/,4.576923
course,3882030,"A code-free intro to artificial intelligence, ML, & data science for professionals, marketers, managers, & executives",AI foundations for business professionals,/course/ai-foundations-for-business-professionals/,4.521739
course,2629376,Remove backgrounds and make nice graphics w/ Canva and removebg,Making Backgrounds w/ Canva & removebg,/course/removing-backgrounds/,3.15
course,3088538,Learn about the software sales industry and how to pursue a career as an SaaS SDR or AE,Intro to SaaS Sales,/course/intro-to-saas-sales/,3.7857144
course,4316320,"Everything you need to launch a profitable digital brand in 2022, with every step easy to follow and covered in depth.",Launch A Profitable Digital Brand In 2023 (Step By Step),/course/how-to-launch-a-digital-brand-2021-step-by-step/,4.55
course,2368164,Create Twitch banners and more w/ Canva,Create e-Sports Graphics w/ Canva,/course/e-sports-graphics/,3.8
course,5351446,For those who want to get serious,Essential Music Theory Basics for Beginners and Beyond,/course/essential-music-theory-basics-for-beginners-and-beyond/,4.5
course,5518650,Master the Italian Language in just minutes a day – only by speaking!,Learn Italian. Nonstop Speaking. Level 1 for Beginners.,/course/fluent-fast-italian-level-1/,5.0
course,5471662,Master the Art of Digital Marketing: From Basics to Advanced Strategies,Learn Digital Marketing Fundamentals with Canva,/course/learn-digital-marketing-fundamentals-with-canva/,4.9166665
course,5263458,Learn in this quick and illustrated course what are the 10 Success Habits of Champions,CHAMPIONS' GROWTH MINDSET,/course/growth-mindset-for-success/,4.75
course,2106860,Master the Basics of Forex Trading,Forex Mastery Course (Beginners),/course/forex-mastery-course/,4.4
course,3644466,The Very First Course You Need to Start Korean,Korean Letter System 1 - for complete beginners,/course/korean-language-for-beginners-how-to-read-write-speak/,4.6
course,4758674,Learn how to use Firebase Dynamic Links to improve your Flutter app's user experience and increase user engagement,Firebase Dynamic Links in Flutter: Deep Linking Made Simple,/course/dynamic-links-in-flutter-2020/,4.8
course,4642958,Private Investigator Requirements In Depth Review,How to Become a Private Investigator,/course/how-to-become-a-private-investigator/,4.1666665
course,4167610,Learn the basics of LEAN SIX SIGMA in 1 hour,LEAN SIX SIGMA Free Introduction Course,/course/lean-six-sigma-free-introduction-course/,4.1
course,4173754,Fully updated for the 2021 PMP Exam- New PMP Exam Prep Training -PMBOK 6- Pmp Course,2021 PMP Project Management Professional Training,/course/2021-pmp-project-management-professional-training/,4.2
course,5177722,"Mindful eating helps you to develop greater body awareness and self-compassion, leading to improved health & wellness",Mindful Eating Mastery for Sustainable Weight Loss,/course/mindful-eating-mastery-for-sustainable-weight-loss/,5.0
course,5143056,Proven Power Practices to Double and Triple Your Income,Million Dollar Habits,/course/million-dollar-habits/,4.0
course,5128526,"Ability to navigate the user interface, advanced formatting options",Atlassian Confluence for Beginners,/course/atlassian-confluence-for-beginners/,4.3
course,4965030,Start building your own games and publish them on the Web. Learn how to create HTML5 games in Javascript with CreateJS.,Game Development in JS - Crash course (w/ CreateJS),/course/grid-based-html5-game-development-createjs-best-practices/,4.55
course,5254872,Beginners guide to learn Hibernate from scratch,Hibernate Basics,/course/hibernate-basics/,4.45
course,5394486,Strategies to be A Better Communicator,"Communication Strategies: Speaking, Listening and Online",/course/communication-strategies-speaking-listening-and-online/,4.125
course,3390792,Foster a culture of learning to manage through change and prepare your team for the future of work,The Upskilling Imperative,/course/the-upskilling-imperative/,4.5
course,3765400,Building your SQL foundation in a short amount of time!,Beginner's Introduction to SQL and Databases,/course/beginners-introduction-to-sql-and-databases-part-one/,4.5666666
course,2747162,Create Your Own Online Store With No Experience Necessary - Step-by-Step Tutorial From a Top Rated Instructor,How to Make an E-commerce Business with WordPress - 2020 NEW,/course/how-to-make-an-ecommerce-business-with-wordpress/,4.4
course,4114196,Master leadership skills and leadership techniques with this highly practical training module. Learn Management Skill.,Leadership: Learn Practical Leadership Skills,/course/leadership-learn-practical-leadership-skills/,4.25
course,5213770,30 Challenges to become the leader to follow,Managament Mess to Leadership Success,/course/managament-mess-to-leadership-success/,0.0
course,449030,"There are way too many Get Rich Quick scams out there! In this course, we will expose real ways to make money online!",How I Make My Living 100% Online In 2 Hours A Day,/course/how-i-make-my-living-100-online-in-2-hours-a-day/,3.75
course,5388440,how to make landing page html using chatgpt,chat gpt for beginners,/course/chat-gpt-for-beginners/,4.1666665
course,5422920,"Improve Mobility, Flexibility, Strength and Posture With Yoga and Stretching Exercises in 15 Min of Training per Day.",Best Yoga and Stretching Exercises for Mobility and Strength,/course/total-body-yoga-mobility-program/,4.875
course,5497992,"After completing part 1 and 2 , the candidate will be ready to take the Aruba Certified Network Technician (ACNT) exam.",An Introduction to Aruba Networking Solutions - Part 2,/course/an-introduction-to-aruba-networking-solutions-part-2/,0.0
course,3511792,An insight into French language,Learn French With Hema,/course/learn-french-with-hema/,4.7
course,2359502,Learn how to use PageFly to create 8 most critical pages that boost sales for your Shopify store,Build a highly converting Shopify store | complete guide,/course/build-a-highly-converting-shopify-store-complete-guide/,4.6
course,5499146,Learn XAMPP in 2023,XAMPP Course for Beginners,/course/xampp-course-for-beginners/,4.1
course,114676,Learn how to lead people in a changing world: key concepts of leadership,Leadership: Be successful as a leader in leading others,/course/leadership-be-successful-as-a-leader-in-leading-others/,4.6666665
course,5310780,You will learn ChatGPT basic and concrete use cases such as planning a family Disney trip and stock analysis,ChatGPT Prompt & Use Cases Demo,/course/chatgpt-prompt-and-use-cases-demo/,4.1
course,5195572,How to make yourself a better personal computer user as well as consumer as taught by Dr. Rick Phillips,Fundamental Computing Skills for the Digital Middle Age 2023,/course/fundamental-computing-skills-for-the-digital-middle-age-2023/,4.7
course,5052528,"Software Containerization with Docker, Portainer, Nginx Proxy Manager: Secure Docker Container Management with SSL Certs",Software Containerization with Docker and Portainer  -2023,/course/software-containerization-with-docker-virtualization/,4.35
course,5399930,"Shadow work, Spirituality, Self-esteem, Energy healing, Anxiety management, Chakra, quantum healing, happiness",Mirror Work Self-Love Spiritual Healing Meditation Course,/course/mirror-work-mindfulness-coaching-meditation-course/,4.875
course,2523312,Course 1 – Chapters 1-9,Bulletin 137 - Louisiana's ELC Licensing Regulations - 1,/course/bulletin-137-louisiana-licensing-regulations-course-1/,4.8846154
course,2471182,"Learn How to Profit From Stocks Going Down By Short-Selling Stocks While Day Trading, Swing Trading, or Investing!",How to Profit From Stocks Going Down by Short-Selling,/course/how-to-profit-from-stocks-going-down-by-short-selling/,4.3
course,3813186,"Active Directory, DNS, DHCP Installation","Windows Server 2019 Active Directory, DNS, DHCP Installation",/course/windows-server-2019-u/,4.15
course,4008324,Learning FAST and made EASY,Learn To Sell On Ebay For All Experience Levels,/course/learn-to-sell-on-ebay-for-all-experience-levels/,4.875
course,2755824,Basically Everything That A Beginner Needs To Know About Copy Writing,Everything About Copy Writing That A Noobie Should Know,/course/everything-about-copy-writing-that-a-noobie-should-know/,4.15
course,4982144,Data Science Core Concepts,Data Science Core Concepts 2023,/course/datasciencecore/,5.0
course,5526726,User Experience Design: From Beginner to Pro in UX/UI Design,Adobe XD  The Ultimate UX UI Mobile / Web Design & Animation,/course/adobe-xd-the-ultimate-ux-ui-mobile-web-design-animation/,0.0
course,4605032,Become a cloud architect and start your career in cloud computing,How to become a Cloud Architect with no experience,/course/how-to-become-a-cloud-architect-with-no-experience/,4.15
course,4786770,A quick and simple workflow for turning clips into a video sequence with transitions and text.,40 min. guide to make complete sequence in DaVinci Resolve,/course/davinci_resolve_40minute_guide/,4.318182
course,1232442,"Produce an online teaching resource by this time next week without hi-tech gear, a budget, or even much talent!","How to Write, Create, and Sell a Video E-course in 7 Days",/course/how-to-write-create-and-sell-a-video-e-course-in-7-days/,4.55
course,5346206,"Learn CPD gold standards of environmental reporting, driving disclosure, insight & actions towards a sustainable economy",Certified Climate Change (CDP) Disclosure Expert (CCCDE),/course/certified-cccde/,4.0
course,5309392,How to Influence Stakeholders and Drive Project Success,The Project Manager's Guide to Persuasion and Influence,/course/the-project-managers-guide-to-persuasion-and-influence/,4.0
course,4713044,"Learn Angular, All its Features, 3rd Party Packages and How to Work with Data, by Building The Real Life Project with it",Angular FREE Masterclass - COVID-19 Tracker App - Part 1,/course/angular-free-masterclass-part-one/,4.4615383
course,579160,"Learn CPR online – anywhere, anytime! Created by physicians and adheres to the latest ILCOR Standards and Guidelines","Learn CPR, AED and First Aid with 7 Steps!",/course/cpr-aed-and-first-aid-course/,4.647059
course,2073874,The only Amazon business model that is the Safest with low investment and lowest risk,How to Build a 6 Figure Amazon Wholesale FBA Business & Grow,/course/how-to-sell-brands-on-amazon-with-low-investment/,4.3
course,1687440,Learn the basics,A Layman's guide to the Financial Markets,/course/a-laymans-guide-to-the-financial-markets/,4.3
course,1232442,"Produce an online teaching resource by this time next week without hi-tech gear, a budget, or even much talent!","How to Write, Create, and Sell a Video E-course in 7 Days",/course/how-to-write-create-and-sell-a-video-e-course-in-7-days/,4.55
course,4713044,"Learn Angular, All its Features, 3rd Party Packages and How to Work with Data, by Building The Real Life Project with it",Angular FREE Masterclass - COVID-19 Tracker App - Part 1,/course/angular-free-masterclass-part-one/,4.4615383
course,5346206,"Learn CPD gold standards of environmental reporting, driving disclosure, insight & actions towards a sustainable economy",Certified Climate Change (CDP) Disclosure Expert (CCCDE),/course/certified-cccde/,4.0
course,5309392,How to Influence Stakeholders and Drive Project Success,The Project Manager's Guide to Persuasion and Influence,/course/the-project-managers-guide-to-persuasion-and-influence/,4.0
course,579160,"Learn CPR online – anywhere, anytime! Created by physicians and adheres to the latest ILCOR Standards and Guidelines","Learn CPR, AED and First Aid with 7 Steps!",/course/cpr-aed-and-first-aid-course/,4.647059
course,1687440,Learn the basics,A Layman's guide to the Financial Markets,/course/a-laymans-guide-to-the-financial-markets/,4.3
course,2073874,The only Amazon business model that is the Safest with low investment and lowest risk,How to Build a 6 Figure Amazon Wholesale FBA Business & Grow,/course/how-to-sell-brands-on-amazon-with-low-investment/,4.3
course,2685118,Getting started creating digital art,Creating Digital Art on Procreate on iPad,/course/creating-digital-art-on-procreate-on-ipad/,4.0
course,1329440,Financial Trading Made Easy,Free Secrets To Making Money Trading Binary Options,/course/the-secrets-to-making-money-trading-binary-options/,4.25
course,3032844,"Learn the Basics, Make a Study Plan, and Test Your American English Pronunciation Skills Today!",Poor to Pro Pronunciation - American Accent Basics and Tools,/course/poor-to-pro-pronunciation-test-american-accent-training/,4.3461537
course,2956778,Learn how to animate in Maya,The basics of the 3D animation,/course/the-basics-of-the-3d-animation/,4.5
course,4644494,macOS on Azure Virtual Machine,Install macOS on Azure Virtual Machine,/course/install-macos-on-azure-virtual-machine/,4.9
course,5188530,Start from Scratch and Master HTML5 and CSS3 Web Development in Just 5 Hours with this Comprehensive Course for Beginner,Learn Basic HTML Course: HTML Fundamentals,/course/html-course-free/,3.8222222
course,4292162,Tap Into Your Intuition & Unlock Messages You Need NOW!,Twisted Vision Boards,/course/twistedvisionboards/,4.0
course,871902,"Automatically track email signups with Googlesheets, Google Scripts, Zapier, & Mailchimp",Amazing Automations 1 - Email Signups,/course/amazing-automations-1-email-signups/,4.4
course,5265756,Understand how prompting works in ChatGPT using industry wise use cases and earn income from freelancing websites.,ChatGPT for All: Learn prompting use cases industry wise.,/course/learnchatgptnow/,3.8888888
course,574332,oracle ZFS storage area network & network attached storage accessed by windows  linux  VMware redhat centos ubuntu,Storage Area Network with Oracle ZFS on Centos Linux : L1,/course/build-your-professional-advanced-storage-box-level-1/,4.35
course,4257988,Top Headline Copywriting Strategy that will boost your SEO Marketing ROI. Master the Art of SEO Copywriting today!,Copywriting Headline Optimization to Boost your SEO in 2021,/course/seo-headline-copywriting/,4.6
course,3686768,Learn all the data structures and algorithms in a simplified way. Practice questions and master coding interviews.,Data Structures & Algorithms in Python - Coding Interview,/course/data-structures-algorithms-in-python-coding-interview/,3.95
course,4608260,Idioms can help you sound more like a native speaker.,Having Fun With American English Idioms,/course/having-fun-with-american-idioms/,4.55
course,1350166,Embellish your langauge with good vocabulary and amaze people,Speak English fluently with Idioms,/course/lets-speak-english-with-idioms/,4.7
course,1314638,Learn how to grow your business on Google Maps,Google My Business For a Home Business,/course/google-my-business-for-a-home-business/,4.4
course,3246790,A solid start to your Cyber Security Career,Cyber Security The Right Start,/course/cyber-security-the-right-start/,4.1578946
course,5060178,"From Search to Success: Learn how to find a business to buy, value it, make an offer, and BUY it",Buy a Business in the United States,/course/buy-a-business-smart-acquisitions/,4.857143
course,4974698,Mastering Patience,Living a Life of Patience and Mastering it,/course/living-a-life-of-patience-and-mastering-it/,4.0
course,5264552,How to tap into the (strategic) reserves of Happiness within us,5 LAWS OF HAPPINESS - Decoding authentic and unlimited bliss,/course/happiness-laws/,4.0
course,21386,Learn how to convert a Photoshop design into HTML5/CSS3 using Dreamweaver.,Beginner Photoshop to HTML5 and CSS3,/course/beginner-photoshop-to-html5-and-css3/,4.35
course,4768772,Understanding the right and most advanced way to read the market structure7,A Complete guide to reading the forex market structure,/course/how-to-read-market-structure-like-a-pro/,4.65
course,4866138,"Goods and Services Tax (GST) Updates, important Notifications, Circulars, and Judgements",Complete GST Course with Latest Notifications and Updates,/course/gst-and-updates/,4.0
course,5071186,Master the fundamentals of Machine Learning in 2 hours!,"Beginners Guide to Machine Learning - Python, Keras, SKLearn",/course/beginners-guide-to-machine-learning/,3.9583333
course,5306802,"Powerful, easy and user friendly PCB design software used by students, professional, maker and ethusiastic people.",PCB design using EASYEDA,/course/pcb-design-using-easyeda/,4.2
course,2195266,Learn how to paint using Watercolor techniques for amazing detail and realism with Colin Bradley. Totally New Approach!,How to Paint Watercolor Landscapes with Colin Bradley,/course/watercolour/,4.6
course,1978920,Let's turn those illustrator files into amazing motion graphics videos with After Effects.,Give your illustrator files motion with After Effects,/course/give-your-illustrator-files-motion-with-after-effects/,2.8
course,4087734,A Course on how to use Terraform framework artfully  with GCP,Terraform + GCP,/course/terraform-gcp/,4.5
course,4195250,"Master NFT (Non-Fungible Token) and Blockchain Fundamentals to Start Creating, Selling and Investing in NFTs Today!","NFT Beginner Course - Create, Sell and Invest in NFTs Today",/course/nft-course-2021-create-sell-or-invest-in-nfts-today/,4.607143
course,4541580,"Modeling in Blender, Make Shader in Unity",Make Stylized Grass by using Blender and Unity,/course/make-stylized-grass-by-using-blender-and-unity/,4.1
course,5481290,Make Canva your Powerful Teaching Tool. Designing Engaging and Visually Appealing  Contents is easy with Canva.,The Ultimate Canva Toolkit For Educators: Teach with Canva,/course/the-ultimate-canva-toolkit-for-educators-teach-with-canva/,4.5
course,5501122,Mastering Development Efficiency: Unveiling the React-Powered CodePen Editor Clone,CodePen Editor Clone: Powerful Code Editor Built with React.,/course/web-development-react-projects/,4.866667
course,1260874,Wing Chun Self Defence Kung Fu: Preview of Accelerated Wing Chun 90 Day Program - For Street Fighting Wing Chung Master,Wing Chun Self Defence FREE - Wing Chung Street Fighting,/course/learn-wing-chun-at-home-wing-chun-lessons-and-techniques/,4.3
course,1913548,Python Programming for Beginners Course for your weekends - BREAK THE CODE! From Zero to Hero to Super Hero!,Free Python 101 Class Beginners Bootcamp Intro to Python NYC,/course/python-101-beginners-coding-bootcamp-free-course/,4.321429
course,1020416,Start making great music right away with the only free GarageBand course on Udemy! (Unofficial),GarageBand 101- Learn How To Write & Record Your First Song!,/course/garageband-101-learn-how-to-write-record-your-first-song/,4.55
course,2463508,Free Beginner Course going over the fundamentals of Python programming.,Learn the Building Blocks of Python for Absolute Beginners,/course/python-fundamental-basics/,4.318182
course,2672938,Master the best IDEA ever,Up and Running with IntelliJ IDEA,/course/intellij-idea-ide/,4.75
course,2717194,Yin Yoga to Connect Inward & Access Serenity,Yin Yoga to Release Stress & Tension,/course/yin-yoga-to-release-stress-tension/,4.75
course,2672924,Mastering Spring Boot S3 File Uploads with React and AWS S3: A Comprehensive Guide,Spring Boot S3 File Uploads with React,/course/spring-boot-and-aws-s3/,4.4
course,1926742,Blockchain Smart Contract Investing in Crypto 101 Free Beginners Course Bootcamp. Launch your ICO & Investing in Crypt,Blockchain 101 Beginners Free Course Bootcamp Cryptocurrency,/course/blockchain-101-beginners-free-course-bootcamp-cryptocurrency/,3.85
course,3894316,Details of AutoCAD,Basics of AutoCAD,/course/basics-of-autocad/,4.05
